id	name	type_etablissement	nb_etablissements	funnel_stage	address	phone	linkedin_url	DUI	employees	tagline	summary	notes	next_action	created_by	created_at	updated_by	updated_at	website	industry	uses_netsoins	score_icp	city	region	country
residence-du-guic	Résidence du Guic	Groupe		Premier contact	12 hent Ar Stoup	0298728249		Inconnu	82			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 290004662 | Lits: 82 | Hébergement min: 2 124,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Guerlesquin	Bretagne	France
ehpad-de-plenee-jugon	EHPAD de Plénée Jugon	Groupe		Premier contact	1 rue des Frères Gauthier	0296318732		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 220006878 | Lits: 80 | Hébergement min: 2 173,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plénée-Jugon	Bretagne	France
ehpad-le-lac	EHPAD Le lac	Groupe		Premier contact	Rue de la Terre aux Morels	0296501500		Inconnu	80			Groupe: Centre hospitalier du Penthièvre et du Poudouvre | Finess: 220016182 | Lits: 80 | Hébergement min: 2 160,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Méaugon	Bretagne	France
ehpad-eugene-gueno	EHPAD Eugène Guéno	Groupe		Premier contact	5 allée de Penthièvre	0296501500		Inconnu	80			Groupe: Centre hospitalier du Penthièvre et du Poudouvre | Finess: 220016174 | Lits: 80 | Hébergement min: 2 160,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Langueux	Bretagne	France
ehpad-residence-de-porh-ker	EHPAD Résidence de Porh-Ker	Groupe		Premier contact	4 hent Guir	0297590059		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 560009250 | Lits: 80 | Hébergement min: 2 154,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pluvigner	Bretagne	France
ehpad-ty-braz	EHPAD Ty-Braz	Groupe		Premier contact	2 rue de Ty Bras	0298893392		Inconnu	80			Groupe: Mutualité Bretagne Seniors | Finess: 290018597 | Lits: 80 | Hébergement min: 2 153,70  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plouarzel	Bretagne	France
ehpad-des-abers-residence-presqu-ile	EHPAD des Abers - Résidence Presqu'île	Groupe		Premier contact	Lieu Dit Kerivin	0285295000		Inconnu	80			Groupe: EHPAD intercommunal Les Abers | Finess: 290002070 | Lits: 80 | Hébergement min: 2 147,70  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Landéda	Bretagne	France
ehpad-des-abers	EHPAD des Abers	Groupe		Premier contact	Kroaz Kenan	0285295000		Inconnu	80			Groupe: EHPAD intercommunal Les Abers | Finess: 290004571 | Lits: 80 | Hébergement min: 2 147,70  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plouguerneau	Bretagne	France
ehpad-ti-ar-c-hoad	EHPAD Ti Ar C'Hoad	Groupe		Premier contact	9 residence Ty Ar C Hoad	0298515425		Inconnu	80			Groupe: CIAS du Pays Fouesnantais | Finess: 290021187 | Lits: 80 | Hébergement min: 2 147,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pleuven	Bretagne	France
ehpad-les-quatre-moulins	EHPAD Les Quatre Moulins	Groupe		Premier contact	Rue du docteur Roux	0298340116		Inconnu	80			Groupe: Association Les genêts d'or | Finess: 290023456 | Lits: 80 | Hébergement min: 2 145,00  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Brest	Bretagne	France
ehpad-mutualiste-louis-adam	EHPAD mutualiste Louis Adam	Groupe		Premier contact	12 rue Louis Adam	0296237288		Inconnu	80			Groupe: Mutualité Bretagne Retraite | Finess: 220003941 | Lits: 80 | Hébergement min: 2 139,90  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Trélévern	Bretagne	France
residence-pierre-de-keriolet	Résidence Pierre de Keriolet	Groupe		Premier contact	17 rue des Peupliers	0297292025		Inconnu	80			Groupe: Centre hospitalier Bretagne Atlantique | Finess: 560008849 | Lits: 80 | Hébergement min: 2 135,40  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Auray	Bretagne	France
ehpad-louis-guillois	EHPAD Louis Guillois	Groupe		Premier contact	7 rue du Roi Arthur	0297732634		Inconnu	80			Groupe: Centre Hospitalier de Ploermel | Finess: 560006678 | Lits: 80 | Hébergement min: 2 127,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ploërmel	Bretagne	France
ehpad-saint-nicolas	EHPAD Saint-Nicolas	Groupe		Premier contact	31 rue Brizeux	0298697263		Inconnu	80			Groupe: EHPAD Saint-Nicolas | Finess: 290002146 | Lits: 80 | Hébergement min: 2 124,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Roscoff	Bretagne	France
ehpad-ti-gwenn	EHPAD Ti Gwenn	Groupe		Premier contact	3 hent Kergoff	0298942040		Inconnu	80			Groupe: Fondation Masse Trévidy | Finess: 290020619 | Lits: 80 | Hébergement min: 2 120,10  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plomelin	Bretagne	France
ehpad-residence-pascot	EHPAD Résidence Pascot	Groupe		Premier contact	3 rue de la Plage	0297254408		Inconnu	80			Groupe: Centre communal d’action sociale (CCAS) | Finess: 560005175 | Lits: 80 | Hébergement min: 2 108,40  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pontivy	Bretagne	France
ehpad-la-vallee-du-goyen-pont-croix	EHPAD La vallée du Goyen - Pont Croix	Groupe		Premier contact	9 rue Jean Louis le Goff	0298704633		Inconnu	80			Groupe: EHPAD La Vallée du Goyen | Finess: 290002120 | Lits: 80 | Hébergement min: 2 108,40  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pont-Croix	Bretagne	France
residence-de-l-orme	Résidence de l'Orme	Groupe		Premier contact	Lauriais	0296271949		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 220007603 | Lits: 80 | Hébergement min: 2 105,40  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pleslin-Trigavou	Bretagne	France
ehpad-guy-maros	EHPAD Guy-Maros	Groupe		Premier contact	3 rue de Kernabat	0296741580		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 220004584 | Lits: 80 | Hébergement min: 2 103,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Châtelaudren-Plouagat	Bretagne	France
ehpad-centre-hospitalier-morlaix-site-de-plougonven	EHPAD Centre hospitalier Morlaix site de Plougonven	Groupe		Premier contact	Route de Veen Fô	0298626304		Inconnu	80			Groupe: Centre hospitalier des Pays de Morlaix | Finess: 290033661 | Lits: 80 | Hébergement min: 2 103,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plougonven	Bretagne	France
ehpad-residence-belizal	EHPAD Résidence Bélizal	Groupe		Premier contact	15 rue de Kersaint-gilly	0298626124		Inconnu	80			Groupe: Centre hospitalier des Pays de Morlaix | Finess: 290009224 | Lits: 80 | Hébergement min: 2 103,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Morlaix	Bretagne	France
ehpad-pierre-yvon-tremel	EHPAD Pierre Yvon Trémel	Indépendant		Premier contact	Rue du Collège Ernest Renan	0296923072		Inconnu	80			Groupe:  | Finess: 220021083 | Lits: 80 | Hébergement min: 2 101,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Minihy-Tréguier	Bretagne	France
ehpad-fontaine-costard	EHPAD Fontaine Costard	Groupe		Premier contact	10 rue Louison Bobet	0299098888		Inconnu	80			Groupe: Centre hospitalier de Brocéliande | Finess: 350006813 | Lits: 80 | Hébergement min: 2 099,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Méen-le-Grand	Bretagne	France
ehpad-le-gall	EHPAD Le Gall	Groupe		Premier contact	Cite de Kerscrignac	0296356578		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 220004014 | Lits: 80 | Hébergement min: 2 099,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plestin-les-Grèves	Bretagne	France
les-maisons-de-la-plumeliere	Les Maisons de la Plumelière	Groupe		Premier contact	13 rue des Jardins	0223454500		Inconnu	80			Groupe: Assia Réseau UNA | Finess: 350046439 | Lits: 80 | Hébergement min: 2 096,40  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Orgères	Bretagne	France
residence-saint-conwoion	Résidence Saint Conwoïon	Groupe		Premier contact	2 rue Saint Conwoion	0299700880		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 350028841 | Lits: 80 | Hébergement min: 2 086,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sixt-sur-Aff	Bretagne	France
ehpad-residence-les-genets-d-or	EHPAD Résidence Les genets d'or	Groupe		Premier contact	12 rue Francois le Puluard	0296202449		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 220004394 | Lits: 80 | Hébergement min: 2 083,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plouha	Bretagne	France
ehpad-giblaine-de-crehen	EHPAD Giblaine de Crehen	Groupe		Premier contact	Rue Abbé Giblaine	0296841345		Inconnu	80			Groupe: Centre hospitalier du Penthièvre et du Poudouvre | Finess: 220002398 | Lits: 80 | Hébergement min: 2 079,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Créhen	Bretagne	France
ehpad-brug-eusa	EHPAD Brug Eusa	Groupe		Premier contact		0298488717		Inconnu	80			Groupe: CCAS ILE D'OUESSANT | Finess: 290023571 | Lits: 80 | Hébergement min: 2 064,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ouessant	Bretagne	France
centre-rene-fortin	Centre René Fortin	Groupe		Premier contact	Rue de Lez-Huel	0298015066		Inconnu	80			Groupe: CHRU de Brest | Finess: 290032283 | Lits: 80 | Hébergement min: 2 059,80  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bohars	Bretagne	France
ehpad-tytudcoz-du-centre-hospitalier	EHPAD Tytudcoz du centre hospitalier	Indépendant		Premier contact	36 chemin de Kerpuns	0296556095		Inconnu	80			Groupe:  | Finess: 220019640 | Lits: 80 | Hébergement min: 2 059,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Paimpol	Bretagne	France
ehpad-residence-kreiz-ar-mor	EHPAD Résidence Kreiz Ar Mor	Groupe		Premier contact	Crech Kerio	0296200257		Inconnu	80			Groupe: Centre Hospitalier Paimpol | Finess: 220013064 | Lits: 80 | Hébergement min: 2 059,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Île-de-Bréhat	Bretagne	France
residence-les-terres-neuvas	Résidence Les Terres Neuvas	Indépendant		Premier contact	Chemin de Kerpuns	0296556095		Inconnu	80			Groupe:  | Finess: 220014815 | Lits: 80 | Hébergement min: 2 059,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	0	Paimpol	Bretagne	France
ehpad-ty-creac-h	EHPAD Ty Créac'h	Groupe		Premier contact	10 rue Robert Schuman	0290264578		Inconnu	80			Groupe: Centre hospitalier Intercommunal Cornouaille - CHIC Quimper | Finess: 290025386 | Lits: 80 | Hébergement min: 2 049,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Quimper	Bretagne	France
ehpad-residence-ty-glazig	EHPAD Résidence Ty Glazig	Groupe		Premier contact	1 avenue des Sports	0290264587		Inconnu	80			Groupe: Centre hospitalier Intercommunal Cornouaille - CHIC Quimper | Finess: 290025360 | Lits: 80 | Hébergement min: 2 049,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Quimper	Bretagne	France
ehpad-du-centre-hospitalier-de-concarneau	EHPAD du Centre Hospitalier de Concarneau	Groupe		Premier contact	61 rue de Trégunc	0298526060		Inconnu	80			Groupe: Centre hospitalier Intercommunal Cornouaille - CHIC Quimper | Finess: 290004514 | Lits: 80 | Hébergement min: 2 049,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Concarneau	Bretagne	France
ehpad-les-petits-pas	EHPAD Les Petits Pas	Groupe		Premier contact	35 place Les Petits pas	0298364600		Inconnu	80			Groupe: Alv'Héol | Finess: 290031368 | Lits: 80 | Hébergement min: 2 021,70  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Guilers	Bretagne	France
ehpad-broceliande	EHPAD Brocéliande	Groupe		Premier contact	32 rue de Cadélac	0296668080		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 220013312 | Lits: 80 | Hébergement min: 2 019,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Loudéac	Bretagne	France
ehpad-alexis-julien	EHPAD Alexis Julien	Groupe		Premier contact	37 rue de Brest	0298481014		Inconnu	80			Groupe: EHPAD Alexis Julien | Finess: 290002112 | Lits: 80 | Hébergement min: 2 013,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ploudalmézeau	Bretagne	France
ehpad-les-landes	EHPAD Les Landes	Groupe		Premier contact	20 rue Vincent Grelle	0299982011		Inconnu	80			Groupe: Centre hospitalier des marches de Bretagne | Finess: 350002457 | Lits: 80 | Hébergement min: 1 982,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Val-Couesnon	Bretagne	France
ehpad-residence-saint-roch	EHPAD Résidence Saint-Roch	Groupe		Premier contact	Place du 18 juin	0298613590		Inconnu	82			Groupe: CCAS de Plouvorn | Finess: 290020163 | Lits: 82 | Hébergement min: 1 932,30  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plouvorn	Bretagne	France
ehpad-de-kersaudy	EHPAD de Kersaudy	Groupe		Premier contact	82 rue du Pont Neuf	0298691235		Inconnu	80			Groupe: Maison de Retraite de Kersaudy | Finess: 290002153 | Lits: 80 | Hébergement min: 1 968,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Pol-de-Léon	Bretagne	France
ehpad-ker-dudi	EHPAD Ker Dudi	Groupe		Premier contact	6 rue Jean Pierre Follezou	0296366172		Inconnu	80			Groupe: Maison de retraite publique de Trebrivan | Finess: 220002406 | Lits: 80 | Hébergement min: 1 925,10  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Trébrivan	Bretagne	France
ehpad-kandelys	EHPAD Kandelys	Groupe		Premier contact	14 rue Saint Nicolas	0297569999		Inconnu	80			Groupe: Association Argo | Finess: 560012288 | Lits: 80 | Hébergement min: 1 902,00  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Landévant	Bretagne	France
ehpad-ti-kerjean	EHPAD Ti Kerjean	Groupe		Premier contact	Rue de Sainte Trephine	0296297448		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 220004576 | Lits: 80 | Hébergement min: 1 894,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Nicolas-du-Pélem	Bretagne	France
residence-le-cleusmeur	Résidence Le Cleusmeur	Groupe		Premier contact	Rue du Chanoine Calvez	0298212900		Inconnu	80			Groupe: Centre Hospitalier Lesneven | Finess: 290035823 | Lits: 80 | Hébergement min: 1 891,80  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lesneven	Bretagne	France
residence-an-dorguen	Résidence An Dorguen	Groupe		Premier contact	Rue Alexandre Masseron	0298212900		Inconnu	80			Groupe: Centre Hospitalier Lesneven | Finess: 290035815 | Lits: 80 | Hébergement min: 1 891,80  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lesneven	Bretagne	France
ehpad-residence-vallee-de-l-aulne	EHPAD - Résidence Vallée de l'Aulne	Groupe		Premier contact	Rocade de Parc Bihan	0298861531		Inconnu	80			Groupe: Centre Communal d'Action Sociale (CCAS) | Finess: 290006402 | Lits: 80 | Hébergement min: 1 858,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Châteaulin	Bretagne	France
ehpad-ty-marhic	EHPAD Ty Marhic	Groupe		Premier contact	83 rue Laënnec			Inconnu	80			Groupe: Centre hospitalier de Douarnenez | Finess: 290035880 | Lits: 80 | Hébergement min: 1 842,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Douarnenez	Bretagne	France
ehpad-de-taule	EHPAD de Taulé	Groupe		Premier contact	4 rue du Bel Air	0298671124		Inconnu	99			Groupe: EHPAD de Taulé | Finess: 290002179 | Lits: 99 | Hébergement min: 183,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Taulé	Bretagne	France
ehpad-residence-ty-noal	EHPAD Résidence Ty Noal	Groupe		Premier contact	Rue du Coguen	0297383162		Inconnu	90			Groupe: Residence Ty Noal | Finess: 560002313 | Lits: 90 | Hébergement min: 183,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Noyal-Pontivy	Bretagne	France
ehpad-le-cosquer-a-le-quillio	EHPAD Le Cosquer à Le Quillio	Groupe		Premier contact		0296563388		Inconnu	85			Groupe: Association Jean Marie de la Mennais | Finess: 220004154 | Lits: 85 | Hébergement min: 183,00  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Quillio	Bretagne	France
ehpad-pierre-de-francheville	EHPAD Pierre de Francheville	Groupe		Premier contact	17 allee du Bois	0297418173		Inconnu	85			Groupe: EHPAD Pierre de Francheville | Finess: 560002354 | Lits: 85 | Hébergement min: 183,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sarzeau	Bretagne	France
ehpad-korian-le-lac	EHPAD Korian Le lac	Groupe		Premier contact	17 avenue du Lac	0384962828		Inconnu	78			Groupe: Groupe Korian | Finess: 700784721 | Lits: 78 | Hébergement min: 3 332,10  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vaivre-et-Montoille	Bourgogne-Franche-Comté	France
ehpad-residence-les-vergers-de-la-belaine	EHPAD Résidence Les vergers de la Belaine	Groupe		Premier contact	37 rue de Dole	0384794646		Inconnu	77			Groupe: Colisée France | Finess: 390785608 | Lits: 77 | Hébergement min: 3 355,20  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Foucherans	Bourgogne-Franche-Comté	France
ehpad-les-rives-de-la-nievre	EHPAD Les Rives de la Nièvre	Groupe		Premier contact	37 rue Jean Gautherin	0386611854		Inconnu	76			Groupe: AP Nevers | Finess: 580781185 | Lits: 76 | Hébergement min: 3 393,00  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Nevers	Bourgogne-Franche-Comté	France
ehpad-residence-le-clos-de-la-foret	EHPAD Résidence Le Clos de la Forêt	Groupe		Premier contact	8 rue de Courtefontaine	0384813013		Inconnu	72			Groupe: Colisée France | Finess: 390782514 | Lits: 72 | Hébergement min: 3 418,50  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fraisans	Bourgogne-Franche-Comté	France
ehpad-residence-marius-lacrouze	EHPAD Résidence Marius Lacrouze	Groupe		Premier contact	15 rue Averroès	0385205900		Inconnu	75			Groupe: SARL Les Vergers de la Coupée | Finess: 710973926 | Lits: 75 | Hébergement min: 3 198,30  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Charnay-lès-Mâcon	Bourgogne-Franche-Comté	France
residence-les-pomerelles	Résidence Les Pomerelles	Groupe		Premier contact	1 rue de la Sucrerie	0385910808		Inconnu	78			Groupe: EHPAD Résidence Les Pomerelles | Finess: 710974379 | Lits: 78 | Hébergement min: 3 018,30  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ciel	Bourgogne-Franche-Comté	France
ehpad-notre-dame-de-marloux	EHPAD Notre-Dame de Marloux	Groupe		Premier contact	Rue Autun	0385989474		Inconnu	73			Groupe: SAS Marloux Developpement | Finess: 710785312 | Lits: 73 | Hébergement min: 3 218,70  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Mellecey	Bourgogne-Franche-Comté	France
ehpad-les-forges-royales	EHPAD Les Forges Royales	Groupe		Premier contact	6 rue de Villemenant	0386900700		Inconnu	75			Groupe: SAS EZAUDI | Finess: 580005361 | Lits: 75 | Hébergement min: 3 123,00  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Guérigny	Bourgogne-Franche-Comté	France
ehpad-parc-des-salines	EHPAD Parc des Salines	Groupe		Premier contact	13 avenue du Stade Municipal	0384861700		Inconnu	77			Groupe: Le Parc des Salines SARL Lons | Finess: 390786176 | Lits: 77 | Hébergement min: 3 034,80  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lons-le-Saunier	Bourgogne-Franche-Comté	France
