id	company_id	DUI	name	job_title	funnel_stage	linkedin	email	phone	temperature	recap	next_action	website	source	created_by	created_at	updated_by	updated_at
ehpad-les-forges-royales-referent	ehpad-les-forges-royales	Inconnu	Directeur EHPAD Les Forges Royales	Directeur	Premier contact			+33386900700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-parc-des-salines-referent	ehpad-parc-des-salines	Inconnu	Directeur EHPAD Parc des Salines	Directeur	Premier contact			+33384861700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-des-ducs-de-bourgogne-referent	ehpad-residence-des-ducs-de-bourgogne	Inconnu	Directeur EHPAD Résidence des Ducs de Bourgogne	Directeur	Premier contact			+33380542525	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-jeanne-referent	residence-jeanne	Inconnu	Directeur Résidence Jeanne	Directeur	Premier contact			+33380653475	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-la-maison-de-clairvans-referent	ehpad-residence-la-maison-de-clairvans	Inconnu	Directeur EHPAD Résidence La Maison de Clairvans	Directeur	Premier contact			+33384377088	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-memoires-de-bourgogne-referent	ehpad-memoires-de-bourgogne	Inconnu	Directeur EHPAD Mémoires de Bourgogne	Directeur	Premier contact			+33386429669	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-louhannaise-referent	ehpad-la-louhannaise	Inconnu	Directeur EHPAD La Louhannaise	Directeur	Premier contact			+33385757300	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-les-deux-jardins-referent	residence-les-deux-jardins	Inconnu	Directeur Résidence Les Deux Jardins	Directeur	Premier contact			+33386413504	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-le-panorama-referent	residence-le-panorama	Inconnu	Directeur Résidence Le Panorama	Directeur	Premier contact			+33380555656	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-d-azon-referent	ehpad-villa-d-azon	Inconnu	Directeur EHPAD Villa d'Azon	Directeur	Premier contact			+33386651829	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-coronis-referent	ehpad-residence-coronis	Inconnu	Directeur EHPAD Résidence Coronis	Directeur	Premier contact			+33380317238	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-de-la-capitainerie-referent	residence-de-la-capitainerie	Inconnu	Directeur Résidence de la Capitainerie	Directeur	Premier contact			+33385531111	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-marion-de-givry-referent	ehpad-marion-de-givry	Inconnu	Directeur EHPAD Marion de Givry	Directeur	Premier contact			+33386598800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-de-courcelles-referent	ehpad-residence-de-courcelles	Inconnu	Directeur EHPAD Résidence de Courcelles	Directeur	Premier contact			+33384800800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-artemis-referent	ehpad-artemis	Inconnu	Directeur EHPAD Artémis	Directeur	Premier contact			+33384730300	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-le-clos-des-lys-referent	residence-le-clos-des-lys	Inconnu	Directeur Résidence Le Clos des Lys	Directeur	Premier contact			+33385819800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-chaume-referent	ehpad-la-chaume	Inconnu	Directeur EHPAD La Chaume	Directeur	Premier contact			+33254210653	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-akesis-referent	ehpad-residence-akesis	Inconnu	Directeur EHPAD Résidence Akésis	Directeur	Premier contact			+33385989009	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-sainte-agnes-referent	ehpad-villa-sainte-agnes	Inconnu	Directeur EHPAD Villa Sainte-Agnès	Directeur	Premier contact			+33385598555	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-victor-hugo-referent	ehpad-villa-victor-hugo	Inconnu	Directeur EHPAD Villa Victor Hugo	Directeur	Premier contact			+33385774877	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-d-automne-referent	ehpad-residence-d-automne	Inconnu	Directeur EHPAD Résidence d'Automne	Directeur	Premier contact			+33386536936	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-vallee-medicale-referent	residence-vallee-medicale	Inconnu	Directeur Résidence Vallée Médicale	Directeur	Premier contact			+33381841197	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-groussins-referent	ehpad-les-groussins	Inconnu	Directeur EHPAD Les Groussins	Directeur	Premier contact			+33247937515	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-prieur-de-la-cote-d-or-referent	ehpad-prieur-de-la-cote-d-or	Inconnu	Directeur EHPAD Prieur de la Côte d'Or	Directeur	Premier contact			+33386621231	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-maison-de-beaune-referent	ehpad-maison-de-beaune	Inconnu	Directeur EHPAD Maison de Beaune	Directeur	Premier contact			+33247806868	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-d-alice-referent	ehpad-les-jardins-d-alice	Inconnu	Directeur EHPAD Les jardins d'Alice	Directeur	Premier contact			+33380490442	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-ecureuil-referent	ehpad-l-ecureuil	Inconnu	Directeur EHPAD L'écureuil	Directeur	Premier contact			+33254551900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-parc-du-chateau-referent	ehpad-le-parc-du-chateau	Inconnu	Directeur EHPAD Le parc du château	Directeur	Premier contact			+33237625300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-manoir-de-la-pommeraie-referent	ehpad-le-manoir-de-la-pommeraie	Inconnu	Directeur EHPAD Le Manoir de la Pommeraie	Directeur	Premier contact			+33386974500	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-prieure-saint-louans-referent	ehpad-prieure-saint-louans	Inconnu	Directeur EHPAD Prieuré Saint Louans	Directeur	Premier contact			+33247930994	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-la-maison-robinson-referent	residence-la-maison-robinson	Inconnu	Directeur Résidence La maison Robinson	Directeur	Premier contact			+33385535050	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-gaston-charge-referent	ehpad-gaston-charge	Inconnu	Directeur EHPAD Gaston Chargé	Directeur	Premier contact			+33247913500	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-saint-charles-referent	ehpad-residence-saint-charles	Inconnu	Directeur EHPAD Résidence Saint-Charles	Directeur	Premier contact			+33386350666	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-le-home-de-l-oucherotte-referent	ehpad-korian-le-home-de-l-oucherotte	Inconnu	Directeur EHPAD Korian Le Home de l'Oucherotte	Directeur	Premier contact			+33380297721	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-louise-de-la-vallierev-referent	residence-louise-de-la-vallierev	Inconnu	Directeur Résidence Louise de la Vallièrev	Directeur	Premier contact			+33247297650	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-texier-gallas-referent	ehpad-texier-gallas	Inconnu	Directeur EHPAD Texier-Gallas	Directeur	Premier contact			+33237990098	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-georges-courteline-referent	residence-georges-courteline	Inconnu	Directeur Résidence Georges Courteline	Directeur	Premier contact			+33247370000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-henry-dunant-referent	ehpad-henry-dunant	Inconnu	Directeur EHPAD Henry Dunant	Directeur	Premier contact			+33247423201	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-riv-age-de-loire-referent	ehpad-riv-age-de-loire	Inconnu	Directeur EHPAD Riv'âge de Loire	Directeur	Premier contact			+33247977093	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-residence-flore-referent	ehpad-la-residence-flore	Inconnu	Directeur EHPAD La Résidence Flore	Directeur	Premier contact			+33386961208	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-chevilly-referent	ehpad-de-chevilly	Inconnu	Directeur EHPAD de Chevilly	Directeur	Premier contact			+33238819500	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-althaea-referent	ehpad-althaea	Inconnu	Directeur EHPAD Althaea	Directeur	Premier contact			+33238954545	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-augustins-referent	ehpad-les-augustins	Inconnu	Directeur EHPAD Les Augustins	Directeur	Premier contact			+33248580069	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-croix-violette-referent	ehpad-la-croix-violette	Inconnu	Directeur EHPAD La Croix violette	Directeur	Premier contact			+33380524568	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jolis-bois-referent	ehpad-les-jolis-bois	Inconnu	Directeur EHPAD Les jolis bois	Directeur	Premier contact			+33386535780	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-notre-foyer-referent	ehpad-notre-foyer	Inconnu	Directeur EHPAD Notre foyer	Directeur	Premier contact			+33238950760	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-clos-du-verger-referent	ehpad-le-clos-du-verger	Inconnu	Directeur EHPAD Le Clos du Verger	Directeur	Premier contact			+33254240652	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-le-bois-de-l-epinay-referent	ehpad-residence-le-bois-de-l-epinay	Inconnu	Directeur EHPAD - résidence Le bois de l'Épinay	Directeur	Premier contact			+33237462608	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-docteur-marcel-fortier-referent	ehpad-docteur-marcel-fortier	Inconnu	Directeur EHPAD Docteur Marcel Fortier	Directeur	Premier contact			+33247581005	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-ombrages-referent	ehpad-les-ombrages	Inconnu	Directeur EHPAD Les ombrages	Directeur	Premier contact			+33234593826	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-maison-therese-referent	ehpad-la-maison-therese	Inconnu	Directeur EHPAD La Maison Thérèse	Directeur	Premier contact			+33380932306	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-armand-cardeux-referent	ehpad-armand-cardeux	Inconnu	Directeur EHPAD Armand Cardeux	Directeur	Premier contact			+33248674318	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-leopold-bellan-referent	ehpad-residence-leopold-bellan	Inconnu	Directeur EHPAD Résidence Léopold Bellan	Directeur	Premier contact			+33247423737	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-coinces-referent	ehpad-de-coinces	Inconnu	Directeur EHPAD de Coinces	Directeur	Premier contact			+33254971519	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-de-sido-referent	ehpad-les-jardins-de-sido	Inconnu	Directeur EHPAD Les jardins de Sido	Directeur	Premier contact			+33238925109	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-ermitage-chru-de-tours-referent	ehpad-l-ermitage-chru-de-tours	Inconnu	Directeur EHPAD l'Ermitage - CHRU de Tours	Directeur	Premier contact			+33247473843	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-intercommunal-de-pontgouin-referent	ehpad-intercommunal-de-pontgouin	Inconnu	Directeur EHPAD intercommunal de Pontgouin	Directeur	Premier contact			+33237374480	Froid				import-ehpad	import-ehpad	2026-05-29		
https-www-ehpad-ecueille-fr-ehpad-saint-joseph-b0l-tous-referent	https-www-ehpad-ecueille-fr-ehpad-saint-joseph-b0l-tous	Inconnu	Directeur https://www.ehpad-ecueille.fr/EHPAD-Saint-Joseph/b0l/Tous	Directeur	Premier contact			+33254003600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-quietude-referent	ehpad-quietude	Inconnu	Directeur EHPAD Quiétude	Directeur	Premier contact			+33238901329	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-choisille-referent	ehpad-residence-choisille	Inconnu	Directeur EHPAD Résidence Choisille	Directeur	Premier contact			+33247801260	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-hameau-de-la-thibaudiere-referent	ehpad-le-hameau-de-la-thibaudiere	Inconnu	Directeur EHPAD Le Hameau de la Thibaudière	Directeur	Premier contact			+33219003805	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-bois-de-la-cisse-pres-fleuris-referent	ehpad-les-bois-de-la-cisse-pres-fleuris	Inconnu	Directeur EHPAD Les bois de la cisse près fleuris	Directeur	Premier contact			+33254567450	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-bois-de-la-cisse-bois-blancs-referent	ehpad-les-bois-de-la-cisse-bois-blancs	Inconnu	Directeur EHPAD Les Bois de la Cisse Bois Blancs	Directeur	Premier contact			+33254335560	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-le-cedre-referent	ehpad-residence-le-cedre	Inconnu	Directeur EHPAD Résidence Le Cèdre	Directeur	Premier contact			+33386746098	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-jeanne-d-arc-referent	ehpad-residence-jeanne-d-arc	Inconnu	Directeur EHPAD Résidence Jeanne d'Arc	Directeur	Premier contact			+33237900054	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-constance-de-durbois-referent	ehpad-constance-de-durbois	Inconnu	Directeur EHPAD Constance de Durbois	Directeur	Premier contact			+33248530390	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-petit-pierre-referent	ehpad-petit-pierre	Inconnu	Directeur EHPAD Petit Pierre	Directeur	Premier contact			+33238221061	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-genets-referent	ehpad-les-genets	Inconnu	Directeur EHPAD Les genets	Directeur	Premier contact			+33237336220	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-monconseil-referent	ehpad-monconseil	Inconnu	Directeur EHPAD Monconseil	Directeur	Premier contact			+33247784100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-terrasses-de-bellevue-referent	ehpad-les-terrasses-de-bellevue	Inconnu	Directeur EHPAD Les Terrasses de Bellevue	Directeur	Premier contact			+33248578800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-rocherie-referent	ehpad-la-rocherie	Inconnu	Directeur EHPAD La rocherie	Directeur	Premier contact			+33248748578	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-foret-referent	ehpad-la-foret	Inconnu	Directeur EHPAD La Fôret	Directeur	Premier contact			+33237516032	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-esther-lerouge-referent	ehpad-esther-lerouge	Inconnu	Directeur EHPAD Esther Lerouge	Directeur	Premier contact			+33238967178	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-croix-papillon-referent	ehpad-la-croix-papillon	Inconnu	Directeur EHPAD La Croix Papillon	Directeur	Premier contact			+33247627272	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-pierre-pagot-referent	ehpad-pierre-pagot	Inconnu	Directeur EHPAD Pierre Pagot	Directeur	Premier contact			+33238226120	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-des-pres-referent	ehpad-des-pres	Inconnu	Directeur EHPAD des Prés	Directeur	Premier contact			+33238314275	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-la-vrilliere-referent	ehpad-de-la-vrilliere	Inconnu	Directeur EHPAD de la Vrillière	Directeur	Premier contact			+33238468600	Froid				import-ehpad	import-ehpad	2026-05-29		
centre-hospitalier-sablonnieres-referent	centre-hospitalier-sablonnieres	Inconnu	Directeur Centre hospitalier Sablonnières	Directeur	Premier contact			+33247723232	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-notre-dame-du-sacre-coeur-referent	ehpad-notre-dame-du-sacre-coeur	Inconnu	Directeur EHPAD Notre-Dame du Sacré-Coeur	Directeur	Premier contact			+33254210343	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-oree-des-pins-referent	ehpad-l-oree-des-pins	Inconnu	Directeur EHPAD L'Orée des Pins	Directeur	Premier contact			+33254956550	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-langeois-referent	ehpad-le-langeois	Inconnu	Directeur EHPAD Le Langeois	Directeur	Premier contact			+33247962060	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-andre-georges-voisin-referent	ehpad-andre-georges-voisin	Inconnu	Directeur EHPAD André-Georges Voisin	Directeur	Premier contact			+33247972323	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-varennes-de-loire-referent	ehpad-varennes-de-loire	Inconnu	Directeur EHPAD Varennes de Loire	Directeur	Premier contact			+33247774000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-trois-rivieres-referent	ehpad-les-trois-rivieres	Inconnu	Directeur EHPAD Les Trois Rivières	Directeur	Premier contact			+33247884400	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-val-de-l-eure-referent	ehpad-val-de-l-eure	Inconnu	Directeur EHPAD Val-de-l'Eure	Directeur	Premier contact			+33237303030	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-clos-du-parc-referent	ehpad-le-clos-du-parc	Inconnu	Directeur EHPAD Le Clos du Parc	Directeur	Premier contact			+33247627070	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-de-la-brenne-referent	ehpad-residence-de-la-brenne	Inconnu	Directeur EHPAD - Résidence de la Brenne	Directeur	Premier contact			+33254380416	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-eaux-vives-referent	ehpad-les-eaux-vives	Inconnu	Directeur EHPAD Les eaux vives	Directeur	Premier contact			+33237515496	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-bonne-eure-referent	ehpad-la-bonne-eure	Inconnu	Directeur EHPAD La bonne Eure	Directeur	Premier contact			+33254464321	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-mothe-referent	ehpad-la-mothe	Inconnu	Directeur EHPAD La mothe	Directeur	Premier contact			+33238690173	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-robert-bizard-referent	ehpad-residence-robert-bizard	Inconnu	Directeur EHPAD - résidence Robert Bizard	Directeur	Premier contact			+33237233024	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-residence-d-emilie-referent	ehpad-la-residence-d-emilie	Inconnu	Directeur EHPAD La Résidence d'Émilie	Directeur	Premier contact			+33238924050	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-saint-martin-referent	ehpad-residence-saint-martin	Inconnu	Directeur EHPAD Résidence Saint-Martin	Directeur	Premier contact			+33238323900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-campagnarde-referent	ehpad-la-campagnarde	Inconnu	Directeur EHPAD La campagnarde	Directeur	Premier contact			+33254955151	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-du-bois-de-la-roche-referent	residence-du-bois-de-la-roche	Inconnu	Directeur Résidence du Bois de la Roche	Directeur	Premier contact			+33237985111	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-castel-referent	ehpad-le-castel	Inconnu	Directeur EHPAD Le Castel	Directeur	Premier contact			+33254305277	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-charmee-referent	ehpad-la-charmee	Inconnu	Directeur EHPAD La charmée	Directeur	Premier contact			+33254345769	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-l-hopital-saint-jean-referent	ehpad-de-l-hopital-saint-jean	Inconnu	Directeur EHPAD de l'hôpital Saint-Jean	Directeur	Premier contact			+33238295656	Froid				import-ehpad	import-ehpad	2026-05-29		
