id	name	type_etablissement	nb_etablissements	funnel_stage	address	phone	linkedin_url	DUI	employees	tagline	summary	notes	next_action	created_by	created_at	updated_by	updated_at	website	industry	uses_netsoins	score_icp	city	region	country	Numéro Finess	Typologie	Groupe	Téléphones Clean Export	Mail	Adresse	Code postal	Ville	Département	Total de lits	Estimation Lits	Chambres simples	Chambres doubles	Place	Taille d'établissement	Prix minimum mensuel	CA Hébergement annuel	% Places APA
ehpad-sainte-famille	EHPAD Sainte-Famille	Groupe		Premier contact	17 rue de Bois le Duc	0383448400		Inconnu	86					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vandœuvre-lès-Nancy	Grand Est	France	540003126	Privé non lucratif	Fondation Saint-Charles de Nancy							86						2 589,60  €		
ehpad-auge-colin	EHPAD Auge-Colin	Groupe		Premier contact	86 allée Simon Dinet	0326587400		Inconnu	94					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Avize	Grand Est	France	510002090	Public	Résidence Auge-Colin							94						2 363,10  €		
ehpad-abrapa-thal-marmoutier	EHPAD Abrapa Thal-Marmoutier	Groupe		Premier contact	39 rue Ballerich	0388912240		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Thal-Marmoutier	Grand Est	France	670007988	Privé non lucratif	Abrapa							82						2 702,10  €		
ehpad-residence-le-ried	EHPAD Résidence Le Ried	Groupe		Premier contact	Rue de Franche Comte	0388586363		Inconnu	102					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marckolsheim	Grand Est	France	670793728	Public	EHPAD Résidence Le Ried							102						2 165,10  €		
ehpad-les-oliviers	EHPAD Les Oliviers	Groupe		Premier contact	2 rue du General Devers	0387241126		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Phalsbourg	Grand Est	France	570004390	Privé non lucratif	Groupe SOS Séniors							84						2 623,20  €		
ehpad-reflet-de-loire	EHPAD Reflet de Loire	Groupe		Premier contact	4 rue Descartes	0238444240		Inconnu	88					import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Chapelle-Saint-Mesmin	Centre-Val de Loire	France	450010392	Privé commercial	Les Bégonias							88						3 634,80  €		
residence-de-la-weiss-de-kaysersberg	Résidence de la Weiss de Kaysersberg	Groupe		Premier contact	21 rue du Couvent	0389781800		Inconnu	100					import-ehpad	2026-05-29			http://www.residence-weiss.fr/	EHPAD	Inconnu	1	Kaysersberg Vignoble	Grand Est	France	680011293	Public	Résidence de la Weiss							100						2 182,50  €		
ehpad-residence-marcel-krieg	EHPAD Résidence Marcel Krieg	Groupe		Premier contact	11 avenue du docteur Marcel Krieg	0388089200		Inconnu	108					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Barr	Grand Est	France	670793660	Public	EHPAD Résidence Marcel Krieg							108						2 020,20  €		
ehpad-abrapa-neudorf	EHPAD Abrapa Neudorf	Groupe		Premier contact	6 rue Sainte-Agnès	0388440202		Inconnu	84					import-ehpad	2026-05-29			http://www.abrapa.asso.fr/	EHPAD	Inconnu	1	Strasbourg	Grand Est	France	670797604	Privé non lucratif	Abrapa							84						2 597,10  €		
ehpad-abrapa-lutzelhouse	EHPAD Abrapa Lutzelhouse	Groupe		Premier contact	9 rue de la Gare	0388473008		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lutzelhouse	Grand Est	France	670798438	Privé non lucratif	Abrapa							82						2 660,40  €		
ehpad-solferino	EHPAD Solférino	Groupe		Premier contact	28 rue de la Piece du Roi	0352620300		Inconnu	98					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Carignan	Grand Est	France	80005705	Privé non lucratif	Croix Rouge française (CRF)							98						2 221,80  €		
ehpad-bethesda-arc-en-ciel	EHPAD Bethesda Arc-en-ciel	Groupe		Premier contact	1 rue du Général Ducrot	0390238000		Inconnu	80					import-ehpad	2026-05-29			https://diaconat-bethesda.fr/	EHPAD	Inconnu	1	Strasbourg	Grand Est	France	670794361	Privé non lucratif	Association Diaconat Bethesda							80						2 700,60  €		
ehpad-les-amarantes	EHPAD Les Amarantes	Groupe		Premier contact	42 rue Blaise Pascal	0247703838		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Tours	Centre-Val de Loire	France	370104598	Privé commercial	Les Bégonias							84						3 799,20  €		
ehpad-les-sablons	EHPAD Les Sablons	Groupe		Premier contact	34 rue de Saulxures	0383458787		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pulnoy	Grand Est	France	540004512	Privé non lucratif	Mutuelle les Sablons							84						2 563,80  €		
ehpad-le-clos-fleuri	EHPAD Le Clos Fleuri	Groupe		Premier contact	2 rue de Lorraine	0382887080		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fameck	Grand Est	France	570022707	Privé non lucratif	Groupe SOS Séniors							84						2 563,20  €		
ehpad-stoltz-grimm	EHPAD Stoltz-Grimm	Groupe		Premier contact	12 cour de l'Abbaye	0388089305		Inconnu	88					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Andlau	Grand Est	France	670780618	Public	EHPAD Stoltz-Grimm							88						2 439,60  €		
ehpad-hopital-de-baccarat	EHPAD Hôpital de Baccarat	Groupe		Premier contact	24 rue de l'Abbé Munier	0383761010		Inconnu	109					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Baccarat	Grand Est	France	540009966	Privé non lucratif	Association de gestion de la maison hospitalière de Baccara							109						1 963,20  €		
ehpad-le-sequoia	EHPAD Le Séquoia	Groupe		Premier contact	1 rue Victor Hugo	0389459677		Inconnu	96					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Illzach	Grand Est	France	680002177	Public	EHPAD Le Séquoia							96						2 220,30  €		
ehpad-marquaire	EHPAD Marquaire	Groupe		Premier contact	7 rue de l'Hôpital	0388381376		Inconnu	102					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Mutzig	Grand Est	France	670793785	Public	EHPAD Marquaire							102						2 076,30  €		
ehpad-maison-de-retraite-saint-martin	EHPAD Maison de retraite Saint-Martin	Groupe		Premier contact	32 rue des Capucins	0329381106		Inconnu	111					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Charmes	Grand Est	France	880781141	Public	Maison de Retraite de Charmes							111						1 907,40  €		
residence-les-paquerettes	Résidence Les Pâquerettes	Groupe		Premier contact	17 chemin des Pâquerettes	0388331413		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Schiltigheim	Grand Est	France	670796366	Privé non lucratif	Fondation Partage et Vie							84						2 517,00  €		
ehpad-abrapa-stephanie	EHPAD Abrapa Stéphanie	Groupe		Premier contact	9 rue des Ifs	0390221065		Inconnu	98					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Strasbourg	Grand Est	France	670790112	Privé non lucratif	Abrapa							98						2 147,70  €		
ehpad-residence-du-bord-de-vesle	EHPAD Résidence du Bord de Vesle	Groupe		Premier contact	4 rue Simon Dauphinot	0326614900		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Cormontreuil	Grand Est	France	510012230	Public	CCAS Cormontreuil							80						2 616,60  €		
ehpad-hopital-de-ribeauville	EHPAD Hôpital de Ribeauville	Groupe		Premier contact	13 rue du Château	0389735200		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ribeauvillé	Grand Est	France	680011376	Public	Hôpital de Ribeauville							90						2 309,70  €		
ehpad-de-la-maison-saint-dominique	EHPAD de la Maison Saint-Dominique	Groupe		Premier contact	17 rue Marchant	0387741874		Inconnu	91					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Metz	Grand Est	France	570002600	Privé non lucratif	Association des Amis Maison St Dominique							91						2 268,90  €		
ehpad-maison-zimmermann	EHPAD Maison Zimmermann	Groupe		Premier contact	23 quai de la Lauch	0389621710		Inconnu	92					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Issenheim	Grand Est	France	680011285	Public	Hôpital intercommunal Soultz-Issenheim							92						2 232,90  €		
ehpad-les-sentiers-de-ravenne	EHPAD Les sentiers de Ravenne	Groupe		Premier contact	1 rue du haut de villers	0382206060		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Jœuf	Grand Est	France	540024510	Privé non lucratif	Association hospitalière de Joeuf							80						2 566,20  €		
ehpad-bethesda	EHPAD Bethesda	Groupe		Premier contact	26 rue des Vergers	0389327100		Inconnu	85					import-ehpad	2026-05-29			https://diaconat-bethesda.fr/	EHPAD	Inconnu	1	Mulhouse	Grand Est	France	680002276	Privé non lucratif	Association Diaconat Bethesda							85						2 413,80  €		
ehpad-saint-gothard	EHPAD Saint-Gothard	Groupe		Premier contact	6 rue de Schaffhouse	0388378300		Inconnu	97					import-ehpad	2026-05-29			https://www.mdrsaintjoseph.fr/	EHPAD	Inconnu	1	Strasbourg	Grand Est	France	670795277	Privé non lucratif	Maison de retraite des Soeurs de la Doctrine Chrétienne							97						2 109,30  €		
ehpad-les-colombes	EHPAD Les Colombes	Groupe		Premier contact	50 rue de la Ville	0388339889		Inconnu	86					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Souffelweyersheim	Grand Est	France	670795210	Privé non lucratif	Association Mr Colombe Souffelweyersheim							86						2 374,20  €		
ehpad-le-chatelet	EHPAD Le Châtelet	Groupe		Premier contact	6 rue du Lit d'Eau	0329622901		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Remiremont	Grand Est	France	880783402	Public	Centre Communal d'Action Sociale (CCAS)							80						2 549,40  €		
ehpad-korian-le-clos-du-murier	EHPAD Korian Le Clos du Murier	Groupe		Premier contact	3 rue des Roncières	0247362727		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fondettes	Centre-Val de Loire	France	370009839	Privé commercial	Groupe Korian							85						3 717,00  €		
residence-de-la-weiss-d-ammerschwihr	Résidence de la Weiss d'Ammerschwihr	Indépendant		Premier contact	7 rue du Tir	0389782491		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Ammerschwihr	Grand Est	France	680002086									80						NA		
maison-de-retraite-eugenie-de-dun-sur-meuse	Maison de retraite Eugénie de Dun-sur-Meuse	Indépendant		Premier contact	52 rue de l’Hôtel de Ville	0329809057		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Dun-sur-Meuse	Grand Est	France	550002216									80						NA		
ehpad-residence-d-argenson	EHPAD Résidence d'argenson	Indépendant		Premier contact	4 rue de la Synagogue	0389481303		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Bollwiller	Grand Est	France	680013695									80						NA		
ehpad-sans-souci	EHPAD Sans Souci	Indépendant		Premier contact	9 rue de l'Ecole	0388688989		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Geispolsheim	Grand Est	France	670793371									80						NA		
maison-de-retraite-au-fil-de-l-eau	Maison de retraite Au fil de l'eau	Indépendant		Premier contact	4 rue des Castors	0388103275		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Wolfisheim	Grand Est	France	670003631									80						NA		
ehpad-residence-marie-roberta	Ehpad Résidence Marie-Roberta	Indépendant		Premier contact	4 rue de l’Hopital	0388504113		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Bischoffsheim	Grand Est	France	670781046									80						NA		
ehpad-sarepta-maison-de-retraite-et-d-accueil	EHPAD Sarepta Maison de Retraite et d'Accueil	Indépendant		Premier contact	4 rue Luther	0388479430		Inconnu	80					import-ehpad	2026-05-29			https://alliance-st-thomas-seniors.fr/dorlisheim-sarepta/	EHPAD	Inconnu	0	Dorlisheim	Grand Est	France	670783216									80						NA		
ehpa-le-trident	EHPA Le Trident	Indépendant		Premier contact	32 rue Paul Cézanne	0389565306		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Mulhouse	Grand Est	France	680014552									80						NA		
ehpad-residence-estienne-dupre	EHPAD Résidence Estienne-Dupré	Indépendant		Premier contact	2 route de Vacon	0329898135		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Void-Vacon	Grand Est	France	550002281									80						NA		
accueil-de-jour-de-l-ehpad-d-arc-en-barrois	Accueil de jour de l'EHPAD d'Arc-en-Barrois	Indépendant		Premier contact	4 rue Aurélie Picard	0325025267		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Arc-en-Barrois	Grand Est	France	520004987									80						NA		
ehpad-groupement-hospitalier	EHPAD Groupement hospitalier	Indépendant		Premier contact	87 avenue d'Altkirch	0389647474		Inconnu	80					import-ehpad	2026-05-29			https://www.ghrmsa.fr/	EHPAD	Inconnu	0	Mulhouse	Grand Est	France	680019387									80						NA		
ehpad-de-la-clinique-saint-luc	EHPAD de la Clinique Saint-Luc	Indépendant		Premier contact	10 rue des Forges	0388474141		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Schirmeck	Grand Est	France	670798339									80						NA		
ehpad-du-parc	EHPAD du Parc	Indépendant		Premier contact	145 rue du Parc	0388970054		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Schirmeck	Grand Est	France	670781087									80						NA		
ehpad-residence-le-heimelig	EHPAD Résidence Le Heimelig	Indépendant		Premier contact	9 rue Philippe Lang	0389400334		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Waldighofen	Grand Est	France	680017951									80						NA		
ehpad-victor-bonal	EHPAD Victor Bonal	Indépendant		Premier contact	4 rue de la Fontaine	0329879324		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Bouligny	Grand Est	France	550003594									80						NA		
ehpad-home-de-la-providence	EHPAD Home de la Providence	Indépendant		Premier contact	2 rue du Home	0387066160		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Siersthal	Grand Est	France	570005157									80						NA		
ehpad-de-l-association-hospitaliere-de-joeuf	EHPAD de l'Association hospitalière de Joeuf	Indépendant		Premier contact	26 rue Saint Robert	0382475353		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Jœuf	Grand Est	France	540009917									80						NA		
ehpad-de-spincourt	EHPAD de Spincourt	Indépendant		Premier contact	16 rue Nouvelle	0329737310		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Spincourt	Grand Est	France	550006829									80						NA		
ehpad-homecourt	EHPAD Homécourt	Indépendant		Premier contact	6 rue du Général de Gaulle	0387805540		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Homécourt	Grand Est	France	540023389									80						NA		
ehpad-les-vignelles	EHPAD Les Vignelles	Indépendant		Premier contact	4 rue du Pre Joli	0387697484		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Louvigny	Grand Est	France	570015768	Privé non lucratif								80						NA		
ehpad-residence-de-la-pepiniere	EHPAD Résidence de la Pepinière	Indépendant		Premier contact	9 rue du Faubourg	0387651200		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Metz	Grand Est	France	570021964	Privé non lucratif								80						NA		
ehpad-le-pre-vert	EHPAD Le Pré Vert	Indépendant		Premier contact	9 rue des Prés	0387514900		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Maizières-lès-Metz	Grand Est	France	570015438	Privé non lucratif								80						NA		
ehpad-notre-dame-du-blauberg	EHPAD Notre-Dame du Blauberg	Indépendant		Premier contact	29 rue du Blauberg	0387982055		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Sarreguemines	Grand Est	France	570004416	Privé non lucratif								80						NA		
residence-laury-munch-neuhof	Résidence Laury-Munch-Neuhof	Groupe		Premier contact	8 rue du Moulin-à-Porcelaine	0388228360		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Strasbourg	Grand Est	France	670013739	Privé non lucratif	Fondation de l'Armée du Salut							84						2 408,40  €		
ehpad-jardins-saint-jacques	EHPAD Jardins Saint-Jacques	Groupe		Premier contact	21 route de Loudrefing	0387050200		Inconnu	98					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Dieuze	Grand Est	France	570004234	Public	Hôpital Saint-Jacques							98						2 062,80  €		
ehpad-de-bruyeres	EHPAD de Bruyères	Groupe		Premier contact	2 rue Louis Marin	0329527013		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bruyères	Grand Est	France	880781133	Public	Maison de Retraite Intercommunale							90						2 235,30  €		
ehpad-s-ur-julie	EHPAD Sœur Julie	Groupe		Premier contact	1 ruelle du Jard	0383427007		Inconnu	93					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Gerbéviller	Grand Est	France	540002573	Public	EHPAD Sœur Julie							93						2 152,50  €		
ehpad-residence-pierre-d-arcis	EHPAD Résidence Pierre d'Arcis	Groupe		Premier contact	2 rue des Murs	0325378791		Inconnu	108					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Arcis-sur-Aube	Grand Est	France	100002138	Public	EHPAD d'Arcis-Sur-Aube							108						1 849,20  €		
ehpad-la-tour-de-heu	EHPAD La tour de Heu	Groupe		Premier contact	Rue de la Porte Haute	0387723930		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ennery	Grand Est	France	570015842	Privé non lucratif	Association AMAPA							80						2 490,60  €		
ehpad-les-hirondelles	EHPAD Les Hirondelles	Groupe		Premier contact	3 quartier Ardent du Picq	0387295010		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Avold	Grand Est	France	570004457	Public	CHIC Unisanté+							84						2 359,80  €		
ehpad-de-glaire	EHPAD de Glaire	Groupe		Premier contact	Rue de Sedan	0324228301		Inconnu	99					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Glaire	Grand Est	France	80003684	Public	Centre Hospitalier Intercommunal Nord-Ardennes							99						2 002,20  €		
ehpad-fondation-roederer-boisseau	EHPAD Fondation Roederer-Boisseau	Groupe		Premier contact	72 rue de Courlancy	0326783227		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Reims	Grand Est	France	510004294	Public	Centre hospitalier universitaire (CHU)							80						2 475,00  €		
residence-marguerite-rousselet	Résidence Marguerite Rousselet	Groupe		Premier contact	7 place Marguerite Rousselet	0326784535		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Reims	Grand Est	France	510011208	Public	Centre hospitalier universitaire (CHU)							80						2 475,00  €		
ehpad-de-la-cote-doree	EHPAD de la Côte Dorée	Groupe		Premier contact	29 rue des Moussiaux	0326510148		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Dormans	Grand Est	France	510025570	Public	Centre hospitalier d'Épernay							80						2 471,10  €		
maison-de-retraite-la-verriere	Maison de retraite la Verrière	Groupe		Premier contact	6 rue Albert 1er	0383907400		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villers-lès-Nancy	Grand Est	France	540018975	Privé non lucratif	Comite d'Action du 3Eme Age							80						2 465,10  €		
ehpad-les-violettes	EHPAD Les Violettes	Groupe		Premier contact	22 faubourg de Mulhouse	0389522770		Inconnu	93					import-ehpad	2026-05-29			https://www.fondation-diaconat.fr/	EHPAD	Inconnu	1	Kingersheim	Grand Est	France	680004488	Privé non lucratif	Association Chemins d'Espérance							93						2 113,80  €		
residence-pierre-simon	Résidence Pierre Simon	Groupe		Premier contact	1 place Marin la Meslée	0326700508		Inconnu	95					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Suippes	Grand Est	France	510011893	Public	Centre intercommunal d'action sociale (CIAS)							95						2 064,00  €		
ehpad-de-sarre-union	EHPAD de Sarre-Union	Groupe		Premier contact	23 rue du Maréchal Foch	0388011313		Inconnu	104					import-ehpad	2026-05-29			http://www.hopitaldesarreunion.fr/	EHPAD	Inconnu	1	Sarre-Union	Grand Est	France	670793769	Public	EHPAD de Sarre-Union							104						1 884,30  €		
centre-jacques-parisot	Centre Jacques Parisot	Groupe		Premier contact	78 rue Jacques Callot	0383593333		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bainville-sur-Madon	Grand Est	France	540019148	Privé non lucratif	Association AVAD							84						2 327,70  €		
